Free Agents  Season  CBS Average Projections Scoring Stats
Player,Opp,Bye,FG,FGB,FL,MFG,MXP,Pa2P,PaInt,PaTD,PaYd,Re2P,ReTD,ReYd,Recpt,Ru2P,RuTD,RuYd,XP,XPB,FPTS,
Taylor Thompson TE | TEN,@KC,9,0,0,0,0,0,0,0,0,0,0,0,90.5,8.0,0,0,0,0,0,12.00
Crockett Gillmore TE | BAL,CIN,11,0,0,0,0,0,0,0,0,0,0,0.5,77.0,6.0,0,0,0,0,0,12.00
Greg Salas WR | NYJ,OAK,11,0,0,0,0,0,0,0,0,0,0,0,105.5,7.5,0,0,0,0,0,11.50
Alan Bonner WR | HOU,WAS,10,0,0,0,0,0,0,0,0,0,0,0,105.5,7.0,0,0,0,0,0,11.00
Jerome Felton RB | MIN,@STL,10,0,0,0,0,0,0,0,0,0,0,0,47.5,6.0,0,0.5,16.5,0,0,11.00
Jacoby Ford WR | NYJ ,OAK,11,0,0,0.5,0,0,0,0,0,0,0,0,106.0,7.0,0,0,22.0,0,0,11.00
Mark Sanchez QB | PHI ,JAC,7,0,0,0,0,0,0,0,1.5,184.0,0,0,0,0,0,0,5.0,0,0,11.00
John Phillips TE | SD,@ARI,10,0,0,0,0,0,0,0,0,0,0,0,72.5,8.0,0,0,0,0,0,11.00
Dan Herron RB | IND ,@DEN,10,0,0,0.5,0,0,0,0,0,0,0,0,12.5,1.5,0,0.5,147.5,0,0,10.50
Joel Dreessen TE | DEN,IND,4,0,0,0,0,0,0,0,0,0,0,0.5,48.5,5.5,0,0,0,0,0,10.50
James Develin RB | NE,@MIA,10,0,0,0,0,0,0,0,0,0,0,0,35.0,5.5,0,0.5,16.0,0,0,10.50
Jorvorskie Lane RB | TB,CAR,7,0,0,0,0,0,0,0,0,0,0,0,38.5,5.5,0,0.5,28.5,0,0,10.50
Chase Ford TE | MIN ,@STL,10,0,0,0,0,0,0,0,0,0,0,0,85.0,6.5,0,0,0,0,0,10.50
Derek Anderson QB | CAR ,@TB,12,0,0,0,0,0,0,0.5,1.5,122.0,0,0,0,0,0,0,5.5,0,0,10.00
Patrick DiMarco RB | ATL,NO,9,0,0,0,0,0,0,0,0,0,0,0,51.0,8.0,0,0,11.5,0,0,10.00
Tony Fiammetta RB | CHI ,BUF,9,0,0,0,0,0,0,0,0,0,0,0,39.5,5.0,0,0.5,21.5,0,0,10.00
Mike Gillislee RB | MIA ,NE,5,0,0,0,0,0,0,0,0,0,0,0,20.5,3.0,0,0,130.0,0,0,10.00
Lee Smith TE | BUF ,@CHI,9,0,0,0,0,0,0,0,0,0,0,0,64.5,6.5,0,0,0,0,0,9.50
Dennis Johnson RB | HOU ,WAS,10,0,0,0,0,0,0,0,0,0,0,0,38.5,5.5,0,0,72.5,0,0,9.50
Kealoha Pilares WR | CAR ,@TB,12,0,0,0,0,0,0,0,0,0,0,0,86.5,5.5,0,0,0,0,0,9.50
Craig Stevens TE | TEN,@KC,9,0,0,0,0,0,0,0,0,0,0,0,71.0,6.5,0,0,0,0,0,9.50
Seyi Ajirotutu WR | SD,@ARI,10,0,0,0,0,0,0,0,0,0,0,0.5,56.0,4.0,0,0,0,0,0,9.00
Armon Binns WR | MIA ,NE,5,0,0,0,0,0,0,0,0,0,0,0,77.0,6.0,0,0,0,0,0,9.00
Dion Lewis RB | CLE,@PIT,4,0,0,0,0,0,0,0,0,0,0,0,17.0,2.0,0,0.5,77.5,0,0,9.00
Marion Grice RB | SD,@ARI,10,0,0,0,0,0,0,0,0,0,0,0,22.0,3.0,0,0.5,51.0,0,0,9.00
Tyler Clutts RB | DAL,SF,11,0,0,0,0,0,0,0,0,0,0,0,26.5,4.5,0,0.5,11.5,0,0,8.50
Clyde Gates WR | NYJ,OAK,11,0,0,0,0,0,0,0,0,0,0,0,56.0,5.5,0,0,16.0,0,0,8.50
Tandon Doss WR | JAC ,@PHI,11,0,0,0,0,0,0,0,0,0,0,0,72.5,5.5,0,0,0,0,0,8.50
Jeff Maehl WR | PHI,JAC,7,0,0,0,0,0,0,0,0,0,0,0,64.5,5.5,0,0,0,0,0,8.50
Kenjon Barner RB | PHI ,JAC,7,0,0,0.5,0,0,0,0,0,0,0,0,16.5,3.5,0,0,113.5,0,0,8.50
Leon Washington RB | TEN,@KC,9,0,0,0,0,0,0,0,0,0,0,0,51.5,5.5,0,0,29.5,0,0,8.50
Will Ta'ufo'ou RB | JAC,@PHI,11,0,0,0,0,0,0,0,0,0,0,0,41.5,7.5,0,0,14.0,0,0,8.50
Demetrius Harris TE | KC,TEN,6,0,0,0,0,0,0,0,0,0,0,0,78.5,5.5,0,0,0,0,0,8.50
Blaine Gabbert QB | SF ,@DAL,8,0,0,0,0,0,0,0,1.0,122.0,0,0,0,0,0,0,5.5,0,0,8.00
Matt Flynn QB | GB,@SEA,9,0,0,0,0,0,0,0,1.0,143.5,0,0,0,0,0,0,10.0,0,0,8.00
Deonte Thompson WR | BAL,CIN,11,0,0,0,0,0,0,0,0,0,0,0,57.5,6.0,0,0,0,0,0,8.00
Josh Freeman QB | NYG,@DET,8,0,0,0,0,0,0,0,1.0,138.5,0,0,0,0,0,0,11.0,0,0,8.00
Rodney Smith WR | MIN,@STL,10,0,0,0,0,0,0,0,0,0,0,0,66.5,4.5,0,0,0,0,0,7.50
Collin Mooney RB | TEN ,@KC,9,0,0,0,0,0,0,0,0,0,0,0,20.0,3.5,0,0.5,12.0,0,0,7.50
Michael Preston WR | TEN,@KC,9,0,0,0,0,0,0,0,0,0,0,0,60.5,5.5,0,0,0,0,0,7.50
Michael Egnew TE | DET ,NYG,9,0,0,0,0,0,0,0,0,0,0,0,61.0,5.5,0,0,0,0,0,7.50
LaMichael James RB | SF,@DAL,8,0,0,0,0,0,0,0,0,0,0,0,35.0,4.5,0,0,48.0,0,0,7.50
Thad Lewis QB | BUF ,@CHI,9,0,0,0.5,0,0,0,0.5,1.0,216.0,0,0,0,0,0,0,9.0,0,0,7.00
Ryan Williams RB | DAL,SF,11,0,0,0.5,0,0,0,0,0,0,0,0,23.5,3.0,0,0,88.0,0,0,7.00
Kevin Brock TE | CIN ,@BAL,4,0,0,0,0,0,0,0,0,0,0,0,55.5,5.0,0,0,0,0,0,7.00
Anthony Armstrong WR | CLE ,@PIT,4,0,0,0,0,0,0,0,0,0,0,0.5,43.0,3.0,0,0,0,0,0,7.00
Jack Doyle TE | IND,@DEN,10,0,0,0,0,0,0,0,0,0,0,0,49.5,5.0,0,0,0,0,0,7.00
Chris Rainey RB | IND,@DEN,10,0,0,0,0,0,0,0,0,0,0,0,39.5,4.5,0,0,33.5,0,0,6.50
Michael Ford RB | CHI ,BUF,9,0,0,0,0,0,0,0,0,0,0,0,14.0,1.5,0,0.5,56.5,0,0,6.50
Mickey Shuler TE | ATL,NO,9,0,0,0,0,0,0,0,0,0,0,0,49.0,4.5,0,0,0,0,0,6.50
Adam Thielen WR | MIN,@STL,10,0,0,0,0,0,0,0,0,0,0,0,55.0,4.5,0,0,0,0,0,6.50
Emil Igwenagu TE | DET ,NYG,9,0,0,0,0,0,0,0,0,0,0,0,16.5,2.0,0,0.5,13.0,0,0,6.00
Antone Smith RB | ATL,NO,9,0,0,0,0,0,0,0,0,0,0,0,8.5,1.0,0,0.5,57.5,0,0,6.00
Chris Thompson RB | WAS ,@HOU,10,0,0,0,0,0,0,0,0,0,0,0,38.5,4.0,0,0,43.5,0,0,6.00
Konrad Reuland TE | NYJ,OAK,11,0,0,0,0,0,0,0,0,0,0,0,47.0,5.0,0,0,0,0,0,6.00
Orson Charles RB | CIN,@BAL,4,0,0,0,0,0,0,0,0,0,0,0,27.0,2.0,0,0.5,7.0,0,0,6.00
Nick Williams WR | WAS,@HOU,10,0,0,0,0,0,0,0,0,0,0,0,48.5,4.0,0,0,0,0,0,6.00
Brandon Weeden QB | DAL,SF,11,0,0,0.5,0,0,0,1.5,1.0,315.0,0,0,0,0,0,0,1.0,0,0,6.00
"Naaman Roosevelt WR | BUF ",@CHI,9,0,0,0,0,0,0,0,0,0,0,0,55.5,4.0,0,0,0,0,0,6.00
Brittan Golden WR | ARI,SD,4,0,0,0,0,0,0,0,0,0,0,0,57.0,4.0,0,0,0,0,0,6.00
Kevin Dorsey WR | GB,@SEA,9,0,0,0,0,0,0,0,0,0,0,0,56.0,4.0,0,0,0,0,0,6.00
Gerell Robinson TE | DEN,IND,4,0,0,0,0,0,0,0,0,0,0,0,48.5,4.0,0,0,0,0,0,6.00
Michael Campanaro WR | BAL,CIN,11,0,0,0,0,0,0,0,0,0,0,0,49.0,4.0,0,0,0,0,0,6.00
Lestar Jean WR | MIN ,@STL,10,0,0,0,0,0,0,0,0,0,0,0,61.5,4.0,0,0,0,0,0,6.00
Jalen Parmele RB | ARI,SD,4,0,0,0,0,0,0,0,0,0,0,0,27.0,3.5,0,0,21.0,0,0,5.50
Daniel Fells TE | NYG ,@DET,8,0,0,0,0,0,0,0,0,0,0,0,47.5,4.5,0,0,0,0,0,5.50
Jeremy Stewart RB | OAK,@NYJ,5,0,0,0,0,0,0,0,0,0,0,0,25.5,3.5,0,0,33.5,0,0,5.50
Charlie Whitehurst QB | TEN ,@KC,9,0,0,1.0,0,0,0,1.5,1.0,202.5,0,0,0,0,0,0,17.5,0,0,5.00
Michael Palmer TE | PIT,CLE,12,0,0,0,0,0,0,0,0,0,0,0,35.5,4.0,0,0,0,0,0,5.00
Jay Prosch RB | HOU,WAS,10,0,0,0,0,0,0,0,0,0,0,0,21.0,3.0,0,0,28.0,0,0,5.00
Weslye Saunders TE | IND,@DEN,10,0,0,0,0,0,0,0,0,0,0,0,45.5,4.0,0,0,0,0,0,5.00
Matt Moore QB | MIA ,NE,5,0,0,1.0,0,0,0,1.0,1.0,238.5,0,0,0,0,0,0,4.5,0,0,5.00
Eric Weems WR | ATL,NO,9,0,0,0,0,0,0,0,0,0,0,0,39.0,4.0,0,0,0,0,0,5.00
Niles Paul TE | WAS,@HOU,10,0,0,0,0,0,0,0,0,0,0,0,38.0,4.0,0,0,0,0,0,5.00
"Jordan Palmer QB | BUF ",@CHI,9,0,0,0.5,0,0,0,0.5,0.5,287.0,0,0,0,0,0,0,2.5,0,0,5.00
MarQueis Gray TE | CLE,@PIT,4,0,0,0,0,0,0,0,0,0,0,0,27.5,3.5,0,0,11.0,0,0,4.50
Luke Stocker TE | TB,CAR,7,0,0,0,0,0,0,0,0,0,0,0,43.5,3.5,0,0,0,0,0,4.50
Garrett Celek TE | SF ,@DAL,8,0,0,0,0,0,0,0,0,0,0,0,39.0,3.5,0,0,0,0,0,4.50
David Johnson TE | SD,@ARI,10,0,0,0,0,0,0,0,0,0,0,0,33.5,3.5,0,0,0,0,0,4.50
Michael Cox RB | NYG,@DET,8,0,0,0,0,0,0,0,0,0,0,0,19.5,2.5,0,0,33.0,0,0,4.50
Edwin Baker RB | CLE ,@PIT,4,0,0,0,0,0,0,0,0,0,0,0,15.5,2.5,0,0,60.5,0,0,4.50
Terrence Toliver WR | CHI,BUF,9,0,0,0,0,0,0,0,0,0,0,0,43.5,3.5,0,0,0,0,0,4.50
Isaiah Pead RB | STL ,MIN,4,0,0,0,0,0,0,0,0,0,0,0,18.0,2.5,0,0,33.5,0,0,4.50
Ryan Grant WR | WAS,@HOU,10,0,0,0,0,0,0,0,0,0,0,0,43.5,3.5,0,0,0,0,0,4.50
Fendi Onobun TE | JAC ,@PHI,11,0,0,0,0,0,0,0,0,0,0,0,37.5,3.0,0,0,0,0,0,4.00
Joe McKnight RB | KC ,TEN,6,0,0,0.5,0,0,0,0,0,0,0,0,27.5,3.0,0,0,46.0,0,0,4.00
Russell Shepard WR | TB,CAR,7,0,0,0,0,0,0,0,0,0,0,0,36.0,3.0,0,0,0,0,0,4.00
Allen Reisner TE | MIN,@STL,10,0,0,0,0,0,0,0,0,0,0,0,37.5,3.0,0,0,0,0,0,4.00
Jimmy Clausen QB | CHI ,BUF,9,0,0,0,0,0,0,1.0,0.5,252.5,0,0,0,0,0,0,1.5,0,0,4.00
D.J. Williams TE | NE,@MIA,10,0,0,0,0,0,0,0,0,0,0,0,28.0,2.5,0,0,0,0,0,3.50
Matthew Mulligan TE | CHI,BUF,9,0,0,0,0,0,0,0,0,0,0,0,27.0,2.5,0,0,0,0,0,3.50
Kamar Aiken WR | BAL,CIN,11,0,0,0,0,0,0,0,0,0,0,0,36.5,2.5,0,0,0,0,0,3.50
Darren Fells TE | ARI,SD,4,0,0,0,0,0,0,0,0,0,0,0,27.0,2.5,0,0,0,0,0,3.50
Tommy Streeter WR | TB ,CAR,7,0,0,0,0,0,0,0,0,0,0,0,38.0,2.5,0,0,0,0,0,3.50
Marvin McNutt WR | CAR ,@TB,12,0,0,0,0,0,0,0,0,0,0,0,41.0,2.5,0,0,0,0,0,3.50
Jeremy Ross WR | DET,NYG,9,0,0,0,0,0,0,0,0,0,0,0,32.5,2.5,0,0,0,0,0,3.50
Andy Tanner WR | NO ,@ATL,6,0,0,0,0,0,0,0,0,0,0,0,38.0,2.5,0,0,0,0,0,3.50
Ryan Taylor TE | GB,@SEA,9,0,0,0,0,0,0,0,0,0,0,0,33.0,2.5,0,0,0,0,0,3.50
Zach Miller TE | CHI ,BUF,9,0,0,0,0,0,0,0,0,0,0,0,26.5,2.0,0,0,0,0,0,3.00
Mike McNeill TE | CAR ,@TB,12,0,0,0,0,0,0,0,0,0,0,0,26.5,2.0,0,0,0,0,0,3.00
Alvester Alexander RB | PIT,CLE,12,0,0,0,0,0,0,0,0,0,0,0,11.0,2.0,0,0,32.5,0,0,3.00
Andrew Szczerba TE | ATL,NO,9,0,0,0,0,0,0,0,0,0,0,0,21.5,2.0,0,0,0,0,0,3.00
Brad Smith WR | PHI,JAC,7,0,0,0,0,0,0,0,0,0,0,0,27.0,2.0,0,0,3.5,0,0,3.00
Pat Edwards WR | DET,NYG,9,0,0,0,0,0,0,0,0,0,0,0,26.5,2.0,0,0,0,0,0,3.00
Corey Fuller WR | DET,NYG,9,0,0,0,0,0,0,0,0,0,0,0,21.5,1.5,0,0,0,0,0,2.50
Marc Mariani WR | TEN ,@KC,9,0,0,0,0,0,0,0,0,0,0,0,18.5,1.5,0,0,0,0,0,2.50
Brandon Barden TE | JAC ,@PHI,11,0,0,0,0,0,0,0,0,0,0,0,20.5,1.5,0,0,0,0,0,2.50
Kassim Osgood WR | SF,@DAL,8,0,0,0,0,0,0,0,0,0,0,0,21.5,1.5,0,0,0,0,0,2.50
Evan Royster RB | WAS,@HOU,10,0,0,0,0,0,0,0,0,0,0,0,11.0,1.5,0,0,25.5,0,0,2.50
Brandon Tate WR | CIN,@BAL,4,0,0,1.0,0,0,0,0,0,0,0,0,43.5,3.5,0,0,0,0,0,2.50
Lonnie Pryor RB | TB ,CAR,7,0,0,0,0,0,0,0,0,0,0,0,10.5,2.0,0,0,4.5,0,0,2.00
Eric Page WR | TB ,CAR,7,0,0,0.5,0,0,0,0,0,0,0,0,34.0,2.0,0,0,0,0,0,2.00
Richard Gordon TE | KC,TEN,6,0,0,0,0,0,0,0,0,0,0,0,15.5,1.5,0,0,0,0,0,1.50
Richie Brockel TE | CAR,@TB,12,0,0,0,0,0,0,0,0,0,0,0,7.0,1.5,0,0,3.0,0,0,1.50
Robert Hughes RB | ARI,SD,4,0,0,0,0,0,0,0,0,0,0,0,9.5,1.5,0,0,8.5,0,0,1.50
Miguel Maysonet RB | PIT ,CLE,12,0,0,0,0,0,0,0,0,0,0,0,2.0,0.5,0,0,19.0,0,0,1.50
Ted Bolser TE | WAS ,@HOU,10,0,0,0,0,0,0,0,0,0,0,0,8.0,1.5,0,0,0,0,0,1.50
Brad Smelley TE | STL,MIN,4,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0,0,0,0,0,0,1.00
Brandon Williams TE | CAR,@TB,12,0,0,0,0,0,0,0,0,0,0,0,6.0,1.0,0,0,0,0,0,1.00
Jason Campbell QB | CIN,@BAL,4,0,0,0,0,0,0,0.5,0,123.0,0,0,0,0,0,0,1.0,0,0,1.00
